116.38575833,39.97949167,2014-11-02 05:25:20 +0000
116.38578833000001,39.97947832999999,2014-11-02 05:25:34 +0000
116.38578833000001,39.97947832999999,2014-11-02 05:25:53 +0000
116.351075,40.04293333,2014-11-03 04:39:45 +0000
116.35026667,40.04494717,2014-11-04 14:49:59 +0000
116.35027167000001,40.04496667000001,2014-11-04 14:50:06 +0000
116.35027167000001,40.04496667000001,2014-11-04 14:50:13 +0000
116.35023666999999,40.044919500000006,2014-11-04 14:50:17 +0000
116.35027167000001,40.04491383,2014-11-04 14:50:26 +0000
116.35025,40.04623049999999,2014-11-06 01:39:55 +0000
116.35025833000002,40.04643883,2014-11-06 01:39:59 +0000
116.35025833000002,40.04645832999999,2014-11-06 01:40:07 +0000
116.30262833000002,39.98653332999999,2014-11-06 08:15:20 +0000
116.302575,39.98653,2014-11-06 08:15:31 +0000
116.30300833000001,39.9871,2014-11-06 08:16:26 +0000
116.30285500000002,39.98685833,2014-11-06 08:16:37 +0000
116.30284999999999,39.98682,2014-11-06 08:16:49 +0000
116.30284166999999,39.98685,2014-11-06 08:17:01 +0000
116.30280332999999,39.98696167000001,2014-11-06 08:17:32 +0000
116.30282,39.98691667000001,2014-11-06 08:18:05 +0000
116.30296333000001,39.98689667,2014-11-06 08:18:23 +0000
116.30294667000001,39.986900000000006,2014-11-06 08:18:28 +0000
116.30293333,39.98690832999999,2014-11-06 08:18:54 +0000
116.302925,39.986900000000006,2014-11-06 08:19:00 +0000
116.30286333,39.987145000000005,2014-11-06 08:20:15 +0000
116.30286333,39.987145000000005,2014-11-06 08:20:20 +0000
116.30285500000002,39.987154999999994,2014-11-06 08:20:33 +0000
116.30279500000002,39.986963329999995,2014-11-06 08:22:09 +0000
116.30368833,39.98670333,2014-11-06 08:25:28 +0000
116.30371166999998,39.98671667000001,2014-11-06 08:25:44 +0000
116.303755,39.98671333,2014-11-06 08:26:01 +0000
116.303755,39.98671333,2014-11-06 08:26:03 +0000
116.30376333000001,39.98669667,2014-11-06 08:26:14 +0000
116.304245,39.986675000000005,2014-11-06 08:27:00 +0000
116.304245,39.986675000000005,2014-11-06 08:27:01 +0000
116.30249667000001,39.98773,2014-11-06 08:39:49 +0000
116.30245833000001,39.98784667000001,2014-11-06 08:40:00 +0000
116.30237499999998,39.98784667000001,2014-11-06 08:40:17 +0000
116.30237,39.98786667,2014-11-06 08:40:29 +0000
116.30237,39.987878329999994,2014-11-06 08:40:32 +0000
116.30238333000003,39.98789667,2014-11-06 08:40:40 +0000
116.30233000000001,39.9879,2014-11-06 08:40:45 +0000
